"uniqueid","p1","p2","p3","p4","p5"
2017772,0.426,0.242,0.014,0.23,0.088
2017760,0.296,0.34,0.082,0.124,0.158
2017755,0.41,0.274,0.022,0.174,0.12
2017750,0.368,0.298,0.024,0.222,0.088
2017742,0.378,0.354,0.036,0.096,0.136
2017735,0.432,0.236,0.006,0.244,0.082
2017734,0.284,0.314,0.076,0.108,0.218
2017731,0.442,0.214,0.042,0.212,0.09
2017721,0.286,0.352,0.084,0.072,0.206
2017717,0.448,0.198,0.01,0.292,0.052
2017711,0.324,0.342,0.04,0.126,0.168
2017708,0.39,0.338,0.042,0.126,0.104
2017702,0.41,0.15,0.006,0.404,0.03
2017701,0.366,0.288,0.044,0.168,0.134
2017689,0.36,0.126,0.002,0.474,0.038
2017680,0.356,0.3,0.036,0.176,0.132
2017678,0.438,0.224,0.006,0.25,0.082
2017676,0.384,0.212,0.03,0.236,0.138
2017671,0.388,0.158,0.006,0.394,0.054
2017667,0.402,0.124,0.012,0.422,0.04
2017663,0.372,0.202,0.004,0.348,0.074
2017662,0.424,0.262,0.032,0.174,0.108
2017660,0.424,0.218,0.018,0.258,0.082
2017659,0.422,0.288,0.014,0.194,0.082
2017648,0.434,0.224,0.008,0.272,0.062
2017647,0.414,0.29,0.01,0.23,0.056
2017641,0.37,0.258,0.034,0.254,0.084
2017637,0.338,0.282,0.068,0.15,0.162
2017625,0.372,0.188,0.028,0.34,0.072
2017624,0.342,0.348,0.054,0.11,0.146
2017623,0.28,0.362,0.07,0.112,0.176
2017621,0.464,0.204,0.018,0.242,0.072
2017620,0.384,0.31,0.032,0.18,0.094
2017613,0.388,0.326,0.036,0.118,0.132
2017602,0.374,0.29,0.062,0.144,0.13
2017598,0.432,0.258,0.014,0.192,0.104
2017592,0.416,0.294,0.018,0.192,0.08
2017583,0.272,0.326,0.134,0.052,0.216
2017581,0.424,0.186,0.008,0.312,0.07
2017579,0.31,0.302,0.07,0.188,0.13
2017574,0.282,0.332,0.098,0.094,0.194
2017572,0.392,0.25,0.014,0.238,0.106
2017555,0.424,0.21,0.01,0.276,0.08
2017536,0.314,0.332,0.05,0.152,0.152
2017527,0.332,0.336,0.034,0.166,0.132
2017521,0.356,0.33,0.018,0.18,0.116
2017520,0.446,0.286,0.022,0.146,0.1
20193999,0.484,0.166,0.008,0.294,0.048
20193998,0.398,0.27,0.046,0.162,0.124
20193997,0.386,0.192,0.012,0.366,0.044
20193996,0.398,0.276,0.044,0.168,0.114
20193995,0.444,0.18,0.01,0.328,0.038
20193994,0.362,0.284,0.034,0.188,0.132
20193993,0.472,0.142,0.002,0.33,0.054
20193992,0.392,0.208,0.026,0.292,0.082
20193991,0.424,0.184,0.008,0.326,0.058
20193990,0.428,0.27,0.028,0.18,0.094
20193989,0.372,0.278,0.022,0.256,0.072
20193988,0.25,0.332,0.106,0.072,0.24
20193987,0.324,0.356,0.046,0.12,0.154
20193986,0.404,0.19,0.014,0.332,0.06
20193985,0.292,0.334,0.098,0.076,0.2
20193984,0.392,0.3,0.03,0.174,0.104
20193983,0.384,0.22,0.022,0.304,0.07
20193982,0.32,0.262,0.048,0.232,0.138
20193981,0.3,0.306,0.036,0.228,0.13
20193980,0.426,0.256,0.026,0.216,0.076
20193979,0.284,0.412,0.038,0.144,0.122
20193978,0.472,0.192,0.022,0.23,0.084
20193977,0.384,0.228,0.016,0.294,0.078
20193976,0.374,0.25,0.012,0.29,0.074
20193975,0.458,0.14,0.002,0.376,0.024
20193974,0.38,0.326,0.046,0.11,0.138
20193973,0.522,0.164,0.008,0.266,0.04
20193972,0.498,0.228,0.012,0.218,0.044
20193971,0.412,0.166,0.042,0.312,0.068
20193970,0.432,0.192,0.014,0.286,0.076
20193969,0.356,0.174,0.004,0.422,0.044
20193968,0.342,0.346,0.058,0.108,0.146
20193967,0.42,0.19,0.028,0.304,0.058
20193966,0.412,0.216,0.004,0.328,0.04
20193965,0.47,0.132,0.008,0.336,0.054
20193964,0.364,0.168,0.016,0.374,0.078
20193963,0.44,0.274,0.058,0.104,0.124
20193962,0.416,0.186,0.03,0.302,0.066
20193961,0.452,0.196,0.018,0.25,0.084
20193960,0.428,0.188,0.04,0.254,0.09
20193959,0.366,0.28,0.03,0.224,0.1
20193958,0.408,0.166,0.016,0.356,0.054
20193957,0.306,0.368,0.08,0.09,0.156
20193956,0.356,0.316,0.02,0.228,0.08
20193955,0.272,0.33,0.112,0.062,0.224
20193954,0.416,0.23,0.032,0.224,0.098
20193953,0.33,0.354,0.082,0.076,0.158
20193952,0.394,0.278,0.034,0.208,0.086
20193951,0.296,0.368,0.06,0.098,0.178
20193950,0.304,0.326,0.082,0.084,0.204
20193949,0.38,0.33,0.026,0.164,0.1
20193948,0.354,0.31,0.012,0.234,0.09
20193947,0.262,0.344,0.114,0.066,0.214
20193946,0.332,0.352,0.064,0.124,0.128
20193945,0.396,0.284,0.03,0.164,0.126
20193944,0.354,0.31,0.072,0.106,0.158
20193943,0.234,0.32,0.148,0.094,0.204
20193942,0.372,0.268,0.022,0.246,0.092
20193941,0.376,0.164,0.04,0.364,0.056
20193940,0.34,0.216,0.01,0.356,0.078
20193939,0.422,0.168,0.016,0.31,0.084
20193938,0.262,0.34,0.112,0.05,0.236
20193937,0.426,0.23,0.01,0.274,0.06
20193936,0.378,0.278,0.016,0.256,0.072
20193935,0.39,0.126,0.018,0.398,0.068
20193934,0.396,0.298,0.04,0.168,0.098
20193933,0.448,0.252,0.024,0.198,0.078
20193932,0.358,0.226,0.014,0.332,0.07
20193931,0.278,0.304,0.118,0.052,0.248
20193930,0.36,0.298,0.042,0.182,0.118
20193929,0.41,0.206,0.024,0.296,0.064
20193928,0.306,0.376,0.08,0.094,0.144
20193927,0.308,0.356,0.082,0.064,0.19
20193926,0.352,0.222,0.016,0.35,0.06
20193925,0.254,0.318,0.124,0.078,0.226
20193924,0.38,0.288,0.036,0.164,0.132
20193923,0.394,0.284,0.028,0.172,0.122
20193922,0.39,0.304,0.024,0.156,0.126
20193921,0.38,0.186,0.018,0.358,0.058
20193920,0.43,0.168,0.02,0.328,0.054
20193919,0.334,0.314,0.06,0.134,0.158
20193918,0.336,0.328,0.05,0.184,0.102
20193917,0.322,0.35,0.064,0.102,0.162
20193916,0.338,0.308,0.064,0.114,0.176
20193915,0.31,0.256,0.036,0.258,0.14
20193914,0.376,0.236,0.024,0.274,0.09
20193913,0.344,0.336,0.064,0.122,0.134
20193912,0.408,0.15,0.016,0.37,0.056
20193911,0.362,0.134,0.006,0.45,0.048
20193910,0.318,0.214,0.028,0.382,0.058
20193909,0.418,0.2,0.018,0.31,0.054
20193908,0.424,0.244,0.028,0.232,0.072
20193907,0.336,0.386,0.034,0.134,0.11
20193906,0.454,0.146,0.012,0.338,0.05
20193905,0.32,0.354,0.038,0.106,0.182
20193904,0.442,0.224,0.02,0.25,0.064
20193903,0.376,0.236,0.018,0.29,0.08
20193902,0.31,0.42,0.042,0.094,0.134
20193901,0.386,0.212,0.014,0.324,0.064
20193900,0.308,0.322,0.11,0.074,0.186
20193899,0.432,0.19,0.01,0.31,0.058
20193898,0.318,0.344,0.078,0.09,0.17
20193897,0.438,0.196,0.014,0.282,0.07
20193896,0.436,0.162,0.018,0.32,0.064
20193895,0.412,0.236,0.03,0.238,0.084
20193894,0.414,0.24,0.032,0.23,0.084
20193893,0.384,0.27,0.048,0.176,0.122
20193892,0.442,0.202,0.026,0.276,0.054
20193891,0.258,0.322,0.122,0.062,0.236
20193890,0.308,0.296,0.066,0.184,0.146
20193889,0.46,0.268,0.01,0.194,0.068
20193888,0.36,0.366,0.048,0.132,0.094
20193887,0.462,0.256,0.012,0.214,0.056
20193886,0.404,0.18,0.01,0.362,0.044
20193885,0.44,0.19,0.02,0.296,0.054
20193884,0.312,0.372,0.06,0.07,0.186
20193883,0.336,0.18,0.018,0.418,0.048
20193882,0.356,0.29,0.026,0.24,0.088
20193881,0.352,0.266,0.016,0.268,0.098
20193880,0.436,0.168,0.004,0.356,0.036
20193879,0.456,0.11,0.002,0.396,0.036
20193878,0.376,0.348,0.042,0.086,0.148
20193877,0.41,0.116,0.002,0.444,0.028
20193876,0.432,0.218,0.006,0.254,0.09
20193875,0.386,0.252,0.034,0.244,0.084
20193874,0.268,0.3,0.12,0.08,0.232
20193873,0.342,0.24,0.03,0.262,0.126
20193872,0.394,0.178,0.006,0.374,0.048
20193871,0.348,0.302,0.028,0.192,0.13
20193870,0.366,0.156,0.024,0.372,0.082
20193869,0.43,0.174,0.006,0.336,0.054
20193868,0.246,0.316,0.17,0.08,0.188
20193867,0.402,0.264,0.032,0.2,0.102
20193866,0.316,0.302,0.072,0.104,0.206
20193865,0.346,0.194,0.026,0.376,0.058
20193864,0.35,0.37,0.052,0.088,0.14
20193863,0.454,0.252,0.03,0.186,0.078
20193862,0.284,0.402,0.062,0.096,0.156
20193861,0.262,0.382,0.076,0.07,0.21
20193860,0.298,0.328,0.088,0.086,0.2
20193859,0.376,0.178,0.012,0.376,0.058
20193858,0.316,0.35,0.052,0.094,0.188
20193857,0.454,0.19,0.014,0.284,0.058
20193856,0.32,0.36,0.064,0.1,0.156
20193855,0.35,0.296,0.046,0.208,0.1
20193854,0.35,0.234,0.054,0.264,0.098
20193853,0.378,0.188,0.014,0.372,0.048
20193852,0.414,0.256,0.026,0.206,0.098
20193851,0.334,0.36,0.038,0.108,0.16
20193850,0.22,0.346,0.154,0.048,0.232
20193849,0.328,0.282,0.08,0.152,0.158
20193848,0.35,0.324,0.06,0.146,0.12
20193847,0.248,0.33,0.14,0.056,0.226
20193846,0.372,0.312,0.052,0.148,0.116
20193845,0.308,0.282,0.052,0.202,0.156
20193844,0.432,0.274,0.038,0.156,0.1
20193843,0.286,0.326,0.07,0.118,0.2
20193842,0.49,0.144,0.016,0.314,0.036
20193841,0.328,0.316,0.082,0.108,0.166
20193840,0.324,0.308,0.092,0.08,0.196
20193839,0.372,0.202,0.018,0.33,0.078
20193838,0.314,0.366,0.05,0.096,0.174
20193837,0.452,0.15,0.008,0.346,0.044
20193836,0.38,0.138,0.016,0.414,0.052
20193835,0.304,0.372,0.08,0.06,0.184
20193834,0.418,0.31,0.022,0.146,0.104
20193833,0.322,0.35,0.05,0.146,0.132
20193832,0.402,0.13,0.006,0.438,0.024
20193831,0.372,0.162,0.03,0.356,0.08
20193830,0.342,0.34,0.02,0.182,0.116
20193829,0.398,0.244,0.024,0.236,0.098
20193828,0.238,0.322,0.122,0.054,0.264
20193827,0.376,0.284,0.04,0.2,0.1
20193826,0.406,0.25,0.026,0.226,0.092
20193825,0.41,0.258,0.016,0.232,0.084
20193824,0.332,0.156,0.022,0.438,0.052
20193823,0.28,0.43,0.068,0.084,0.138
20193822,0.42,0.254,0.01,0.228,0.088
20193821,0.312,0.292,0.1,0.104,0.192
20193820,0.298,0.198,0.022,0.402,0.08
20193819,0.412,0.22,0.02,0.256,0.092
20193818,0.408,0.232,0.016,0.268,0.076
20193817,0.28,0.316,0.118,0.082,0.204
20193816,0.404,0.222,0.01,0.286,0.078
20193815,0.392,0.304,0.028,0.144,0.132
20193814,0.362,0.332,0.026,0.174,0.106
20193813,0.408,0.222,0.018,0.258,0.094
20193812,0.418,0.11,0.004,0.452,0.016
20193811,0.338,0.346,0.072,0.09,0.154
20193810,0.388,0.244,0.024,0.248,0.096
20193809,0.364,0.316,0.06,0.094,0.166
20193808,0.436,0.178,0.01,0.338,0.038
20193807,0.38,0.222,0.026,0.318,0.054
20193806,0.39,0.328,0.032,0.164,0.086
20193805,0.358,0.174,0.002,0.39,0.076
20193804,0.396,0.288,0.03,0.18,0.106
20193803,0.4,0.214,0.02,0.296,0.07
20193802,0.32,0.212,0.042,0.294,0.132
20193801,0.378,0.188,0.02,0.35,0.064
20193800,0.314,0.38,0.038,0.15,0.118
20193799,0.434,0.172,0.014,0.314,0.066
20193798,0.404,0.248,0.012,0.28,0.056
20193797,0.416,0.28,0.022,0.208,0.074
20193796,0.418,0.21,0.006,0.308,0.058
20193795,0.334,0.306,0.062,0.126,0.172
20193794,0.402,0.224,0.008,0.296,0.07
20193793,0.424,0.27,0.026,0.214,0.066
20193792,0.358,0.324,0.068,0.114,0.136
20193791,0.302,0.364,0.03,0.146,0.158
20193790,0.402,0.152,0.012,0.376,0.058
20193789,0.416,0.248,0.018,0.234,0.084
20193788,0.376,0.282,0.028,0.22,0.094
20193787,0.394,0.272,0.022,0.226,0.086
20193786,0.392,0.154,0.01,0.386,0.058
20193785,0.38,0.27,0.026,0.242,0.082
20193784,0.416,0.23,0.026,0.242,0.086
20193783,0.442,0.154,0.002,0.35,0.052
20193782,0.414,0.274,0.02,0.2,0.092
20193781,0.372,0.348,0.048,0.09,0.142
20193780,0.398,0.192,0.014,0.338,0.058
20193779,0.282,0.378,0.076,0.116,0.148
20193778,0.338,0.186,0.024,0.366,0.086
20193777,0.328,0.274,0.044,0.266,0.088
20193776,0.388,0.322,0.028,0.14,0.122
20193775,0.394,0.168,0.012,0.4,0.026
20193774,0.256,0.34,0.118,0.092,0.194
20193773,0.416,0.248,0.014,0.236,0.086
20193772,0.318,0.332,0.038,0.176,0.136
20193771,0.4,0.286,0.032,0.186,0.096
20193770,0.404,0.282,0.022,0.2,0.092
20193769,0.292,0.37,0.062,0.062,0.214
20193768,0.364,0.224,0.036,0.26,0.116
20193767,0.396,0.19,0.02,0.324,0.07
20193766,0.424,0.158,0.014,0.352,0.052
20193765,0.416,0.248,0.022,0.226,0.088
20193764,0.338,0.282,0.036,0.222,0.122
20193763,0.438,0.278,0.024,0.164,0.096
20193762,0.308,0.342,0.09,0.062,0.198
20193761,0.4,0.212,0.008,0.308,0.072
20193760,0.32,0.338,0.058,0.154,0.13
20193759,0.232,0.34,0.124,0.058,0.246
20193758,0.38,0.354,0.04,0.11,0.116
20193757,0.39,0.136,0.01,0.428,0.036
20193756,0.336,0.308,0.048,0.148,0.16
20193755,0.38,0.23,0.006,0.316,0.068
20193754,0.428,0.24,0.014,0.222,0.096
20193753,0.294,0.342,0.122,0.046,0.196
20193752,0.462,0.212,0.004,0.26,0.062
20193751,0.446,0.19,0.02,0.268,0.076
20193750,0.398,0.19,0.006,0.344,0.062
20193749,0.402,0.196,0.018,0.312,0.072
20193748,0.286,0.284,0.116,0.144,0.17
20193747,0.398,0.234,0.018,0.266,0.084
20193746,0.43,0.212,0.018,0.28,0.06
20193745,0.314,0.304,0.056,0.148,0.178
20193744,0.4,0.198,0.012,0.352,0.038
20193743,0.324,0.236,0.028,0.314,0.098
20193742,0.4,0.168,0.012,0.372,0.048
20193741,0.442,0.176,0.022,0.294,0.066
20193740,0.342,0.296,0.052,0.174,0.136
20193739,0.376,0.102,0.006,0.484,0.032
20193738,0.416,0.166,0.018,0.32,0.08
20193737,0.342,0.364,0.03,0.118,0.146
20193736,0.312,0.206,0.044,0.314,0.124
20193735,0.314,0.362,0.076,0.076,0.172
20193734,0.372,0.186,0.018,0.37,0.054
20193733,0.39,0.242,0.014,0.248,0.106
20193732,0.448,0.158,0.008,0.332,0.054
20193731,0.37,0.158,0.012,0.396,0.064
20193730,0.344,0.306,0.046,0.166,0.138
20193729,0.276,0.318,0.094,0.142,0.17
20193728,0.314,0.334,0.082,0.056,0.214
20193727,0.438,0.21,0.026,0.268,0.058
20193726,0.44,0.21,0.014,0.246,0.09
20193725,0.39,0.262,0.022,0.224,0.102
20193724,0.276,0.362,0.056,0.164,0.142
20193723,0.342,0.32,0.082,0.09,0.166
20193722,0.368,0.27,0.02,0.254,0.088
20193721,0.374,0.324,0.03,0.174,0.098
20193720,0.414,0.192,0.016,0.334,0.044
20193719,0.434,0.272,0.02,0.18,0.094
20193718,0.426,0.2,0.016,0.286,0.072
20193717,0.298,0.288,0.092,0.132,0.19
20193716,0.382,0.124,0.006,0.452,0.036
20193715,0.426,0.194,0.026,0.288,0.066
20193714,0.376,0.254,0.032,0.226,0.112
20193713,0.378,0.178,0.016,0.372,0.056
20193712,0.39,0.264,0.036,0.19,0.12
20193711,0.4,0.272,0.034,0.19,0.104
20193710,0.356,0.27,0.024,0.232,0.118
20193709,0.504,0.14,0.006,0.302,0.048
20193708,0.354,0.206,0.018,0.31,0.112
20193707,0.49,0.136,0.006,0.34,0.028
20193706,0.35,0.316,0.064,0.128,0.142
20193705,0.346,0.256,0.04,0.23,0.128
20193704,0.448,0.166,0.014,0.322,0.05
20193703,0.386,0.208,0.024,0.324,0.058
20193702,0.372,0.346,0.022,0.14,0.12
20193701,0.414,0.236,0.016,0.266,0.068
20193700,0.482,0.104,0.014,0.356,0.044
20193699,0.32,0.336,0.048,0.106,0.19
20193698,0.392,0.29,0.028,0.144,0.146
20193697,0.414,0.252,0.03,0.206,0.098
20193696,0.378,0.36,0.032,0.128,0.102
20193695,0.416,0.17,0.006,0.37,0.038
20193694,0.456,0.226,0.01,0.248,0.06
20193693,0.322,0.346,0.082,0.09,0.16
20193692,0.414,0.2,0.016,0.308,0.062
20193691,0.382,0.302,0.032,0.142,0.142
20193690,0.3,0.354,0.08,0.096,0.17
20193689,0.41,0.222,0.004,0.298,0.066
20193688,0.36,0.3,0.048,0.148,0.144
20193687,0.426,0.24,0.012,0.258,0.064
20193686,0.362,0.274,0.03,0.254,0.08
20193685,0.386,0.176,0.026,0.342,0.07
20193684,0.386,0.318,0.036,0.188,0.072
20193683,0.458,0.204,0.024,0.24,0.074
20193682,0.282,0.332,0.086,0.086,0.214
20193681,0.374,0.3,0.024,0.178,0.124
20193680,0.33,0.35,0.05,0.11,0.16
20193679,0.338,0.346,0.052,0.122,0.142
20193678,0.322,0.306,0.076,0.114,0.182
20193677,0.372,0.18,0.018,0.374,0.056
20193676,0.314,0.308,0.052,0.172,0.154
20193675,0.396,0.308,0.022,0.154,0.12
20193674,0.39,0.172,0.026,0.342,0.07
20193673,0.328,0.298,0.066,0.184,0.124
20193672,0.42,0.16,0.006,0.366,0.048
20193671,0.45,0.154,0.004,0.342,0.05
20193670,0.424,0.224,0.034,0.216,0.102
20193669,0.266,0.368,0.102,0.06,0.204
20193668,0.396,0.3,0.036,0.16,0.108
20193667,0.348,0.276,0.02,0.25,0.106
20193666,0.274,0.352,0.088,0.082,0.204
20193665,0.364,0.402,0.032,0.118,0.084
20193664,0.462,0.146,0.012,0.32,0.06
20193663,0.384,0.206,0.008,0.34,0.062
20193662,0.274,0.29,0.152,0.092,0.192
20193661,0.396,0.188,0.002,0.366,0.048
20193660,0.352,0.184,0.006,0.392,0.066
20193659,0.422,0.272,0.028,0.208,0.07
20193658,0.42,0.202,0.012,0.284,0.082
20193657,0.346,0.282,0.042,0.18,0.15
20193656,0.294,0.38,0.072,0.068,0.186
20193655,0.436,0.192,0.018,0.322,0.032
20193654,0.28,0.334,0.1,0.104,0.182
20193653,0.356,0.214,0.006,0.35,0.074
20193652,0.376,0.136,0.004,0.428,0.056
20193651,0.43,0.194,0.006,0.322,0.048
20193650,0.254,0.36,0.08,0.098,0.208
20193649,0.386,0.2,0.012,0.334,0.068
20193648,0.402,0.23,0.01,0.304,0.054
20193647,0.234,0.334,0.162,0.046,0.224
20193646,0.388,0.196,0.028,0.32,0.068
20193645,0.406,0.238,0.018,0.25,0.088
20193644,0.356,0.28,0.018,0.252,0.094
20193643,0.43,0.264,0.044,0.122,0.14
20193642,0.346,0.35,0.04,0.12,0.144
20193641,0.382,0.29,0.024,0.188,0.116
20193640,0.368,0.272,0.01,0.266,0.084
20193639,0.42,0.172,0.022,0.332,0.054
20193638,0.39,0.308,0.036,0.152,0.114
20193637,0.29,0.31,0.094,0.098,0.208
20193636,0.376,0.268,0.022,0.264,0.07
20193635,0.444,0.178,0.014,0.306,0.058
20193634,0.374,0.184,0.016,0.336,0.09
20193633,0.374,0.168,0.016,0.384,0.058
20193632,0.342,0.21,0.02,0.34,0.088
20193631,0.46,0.152,0.004,0.336,0.048
20193630,0.25,0.282,0.134,0.134,0.2
20193629,0.386,0.288,0.026,0.202,0.098
20193628,0.292,0.31,0.1,0.12,0.178
20193627,0.322,0.342,0.054,0.144,0.138
20193626,0.418,0.144,0.008,0.372,0.058
20193625,0.34,0.336,0.046,0.142,0.136
20193624,0.278,0.286,0.158,0.048,0.23
20193623,0.378,0.276,0.024,0.246,0.076
20193622,0.428,0.236,0.01,0.286,0.04
20193621,0.452,0.248,0.022,0.198,0.08
20193620,0.444,0.232,0.038,0.204,0.082
20193619,0.39,0.146,0.012,0.396,0.056
20193618,0.388,0.29,0.012,0.172,0.138
20193617,0.39,0.284,0.024,0.212,0.09
20193616,0.376,0.15,0.01,0.414,0.05
20193615,0.224,0.306,0.14,0.072,0.258
20193614,0.392,0.234,0.02,0.256,0.098
20193613,0.406,0.294,0.02,0.188,0.092
20193612,0.386,0.266,0.028,0.24,0.08
20193611,0.358,0.322,0.06,0.118,0.142
20193610,0.388,0.17,0.016,0.366,0.06
20193609,0.324,0.258,0.05,0.278,0.09
20193608,0.436,0.214,0.012,0.264,0.074
20193607,0.344,0.284,0.016,0.234,0.122
20193606,0.338,0.262,0.038,0.246,0.116
20193605,0.406,0.272,0.014,0.222,0.086
20193604,0.368,0.248,0.062,0.138,0.184
20193603,0.396,0.3,0.02,0.158,0.126
20193602,0.362,0.188,0.018,0.352,0.08
20193601,0.384,0.338,0.034,0.138,0.106
20193600,0.432,0.22,0.022,0.242,0.084
20193599,0.378,0.34,0.038,0.09,0.154
20193598,0.326,0.308,0.038,0.224,0.104
20193597,0.322,0.368,0.042,0.132,0.136
20193596,0.4,0.222,0.02,0.238,0.12
20193595,0.364,0.23,0.018,0.308,0.08
20193594,0.406,0.362,0.03,0.1,0.102
20193593,0.358,0.322,0.046,0.164,0.11
20193592,0.36,0.328,0.038,0.154,0.12
20193591,0.332,0.3,0.038,0.182,0.148
20193590,0.392,0.182,0.006,0.37,0.05
20193589,0.404,0.276,0.014,0.228,0.078
20193588,0.396,0.176,0.02,0.324,0.084
20193587,0.436,0.222,0.012,0.266,0.064
20193586,0.392,0.122,0.008,0.436,0.042
20193585,0.4,0.188,0.012,0.334,0.066
20193584,0.264,0.36,0.104,0.096,0.176
20193583,0.412,0.262,0.032,0.204,0.09
20193582,0.412,0.212,0.016,0.29,0.07
20193581,0.308,0.348,0.076,0.142,0.126
20193580,0.414,0.29,0.018,0.186,0.092
20193579,0.47,0.182,0.006,0.274,0.068
20193578,0.292,0.342,0.078,0.118,0.17
20193577,0.482,0.154,0.018,0.31,0.036
20193576,0.408,0.238,0.016,0.256,0.082
20193575,0.428,0.196,0.032,0.284,0.06
20193574,0.348,0.324,0.046,0.124,0.158
20193573,0.358,0.344,0.024,0.122,0.152
20193572,0.274,0.378,0.086,0.084,0.178
20193571,0.402,0.34,0.046,0.114,0.098
20193570,0.362,0.292,0.03,0.162,0.154
20193569,0.34,0.336,0.068,0.152,0.104
20193568,0.386,0.234,0.024,0.25,0.106
20193567,0.414,0.204,0.018,0.296,0.068
20193566,0.42,0.206,0.026,0.27,0.078
20193565,0.322,0.334,0.064,0.132,0.148
20193564,0.358,0.35,0.054,0.102,0.136
20193563,0.378,0.316,0.048,0.09,0.168
20193562,0.268,0.384,0.096,0.078,0.174
20193561,0.458,0.138,0.002,0.368,0.034
20193560,0.338,0.338,0.046,0.11,0.168
20193559,0.39,0.186,0.02,0.346,0.058
20193558,0.4,0.182,0.014,0.334,0.07
20193557,0.4,0.232,0.012,0.27,0.086
20193556,0.526,0.2,0.01,0.206,0.058
20193555,0.444,0.204,0.022,0.254,0.076
20193554,0.416,0.198,0.016,0.304,0.066
20193553,0.366,0.268,0.03,0.244,0.092
20193552,0.398,0.212,0.024,0.27,0.096
20193551,0.41,0.242,0.014,0.272,0.062
20193550,0.388,0.264,0.018,0.23,0.1
20193549,0.372,0.26,0.014,0.26,0.094
20193548,0.246,0.348,0.084,0.1,0.222
20193547,0.382,0.292,0.022,0.21,0.094
20193546,0.398,0.21,0.01,0.334,0.048
20193545,0.418,0.178,0.014,0.334,0.056
20193544,0.402,0.256,0.016,0.218,0.108
20193543,0.398,0.202,0.024,0.292,0.084
20193542,0.386,0.278,0.026,0.206,0.104
20193541,0.334,0.192,0.038,0.296,0.14
20193540,0.28,0.386,0.086,0.052,0.196
20193539,0.332,0.362,0.042,0.112,0.152
20193538,0.378,0.274,0.008,0.26,0.08
20193537,0.312,0.316,0.07,0.14,0.162
20193536,0.416,0.244,0.02,0.212,0.108
20193535,0.376,0.274,0.026,0.242,0.082
20193534,0.362,0.284,0.03,0.214,0.11
20193533,0.394,0.254,0.014,0.264,0.074
20193532,0.358,0.244,0.028,0.298,0.072
20193531,0.284,0.38,0.058,0.066,0.212
20193530,0.35,0.362,0.038,0.126,0.124
20193529,0.29,0.326,0.058,0.11,0.216
20193528,0.372,0.306,0.046,0.118,0.158
20193527,0.322,0.352,0.072,0.076,0.178
20193526,0.266,0.316,0.114,0.074,0.23
20193525,0.382,0.246,0.016,0.27,0.086
20193524,0.38,0.32,0.042,0.106,0.152
20193523,0.352,0.338,0.072,0.1,0.138
20193522,0.408,0.138,0.01,0.41,0.034
20193521,0.476,0.152,0.006,0.328,0.038
20193520,0.304,0.348,0.094,0.076,0.178
20193519,0.352,0.31,0.044,0.182,0.112
20193518,0.35,0.364,0.036,0.134,0.116
20193517,0.44,0.224,0.022,0.248,0.066
20193516,0.406,0.262,0.008,0.238,0.086
20193515,0.326,0.352,0.094,0.098,0.13
20193514,0.366,0.202,0.012,0.318,0.102
20193513,0.45,0.188,0.018,0.274,0.07
20193512,0.366,0.3,0.022,0.214,0.098
20193511,0.416,0.21,0.012,0.292,0.07
20193510,0.414,0.216,0.026,0.254,0.09
20193509,0.394,0.198,0.006,0.334,0.068
20193508,0.426,0.216,0.016,0.264,0.078
20193507,0.354,0.322,0.046,0.14,0.138
20193506,0.302,0.398,0.07,0.082,0.148
20193505,0.288,0.338,0.094,0.086,0.194
20193504,0.338,0.284,0.046,0.218,0.114
20193503,0.32,0.234,0.058,0.238,0.15
20193502,0.424,0.264,0.006,0.24,0.066
20193501,0.338,0.118,0.004,0.502,0.038
20193500,0.344,0.286,0.036,0.206,0.128
20193499,0.452,0.266,0.03,0.176,0.076
20193498,0.324,0.322,0.072,0.142,0.14
20193497,0.51,0.132,0.014,0.29,0.054
20193496,0.352,0.302,0.036,0.206,0.104
20193495,0.338,0.326,0.038,0.162,0.136
20193494,0.312,0.362,0.064,0.076,0.186
20193493,0.424,0.216,0.012,0.304,0.044
20193492,0.26,0.31,0.106,0.08,0.244
20193491,0.394,0.188,0.022,0.31,0.086
20193490,0.286,0.284,0.08,0.182,0.168
20193489,0.418,0.268,0.026,0.194,0.094
20193488,0.272,0.344,0.086,0.138,0.16
20193487,0.3,0.346,0.096,0.094,0.164
20193486,0.398,0.246,0.018,0.216,0.122
20193485,0.428,0.19,0.008,0.304,0.07
20193484,0.478,0.196,0.022,0.252,0.052
20193483,0.384,0.23,0.008,0.318,0.06
20193482,0.394,0.292,0.012,0.204,0.098
20193481,0.37,0.238,0.02,0.274,0.098
20193480,0.352,0.352,0.046,0.134,0.116
20193479,0.416,0.214,0.018,0.284,0.068
20193478,0.328,0.334,0.034,0.164,0.14
20193477,0.336,0.304,0.036,0.196,0.128
20193476,0.37,0.276,0.014,0.246,0.094
20193475,0.402,0.236,0.012,0.276,0.074
20193474,0.288,0.35,0.078,0.052,0.232
20193473,0.346,0.36,0.044,0.12,0.13
20193472,0.386,0.362,0.054,0.112,0.086
20193471,0.296,0.364,0.058,0.098,0.184
20193470,0.402,0.262,0.042,0.186,0.108
20193469,0.276,0.358,0.066,0.092,0.208
20193468,0.358,0.108,0.006,0.478,0.05
20193467,0.39,0.218,0.008,0.324,0.06
20193466,0.402,0.254,0.026,0.242,0.076
20193465,0.4,0.278,0.024,0.206,0.092
